pmts,acc,dev,cal,mu,train_ind
318623372.512603,14,13,26,379692654.939658,TRUE
304768600.358522,14,14,27,375089001.573159,TRUE
349524217.593599,14,15,28,362418315.293888,TRUE
331987037.291169,14,16,29,343481311.262839,TRUE
392208699.107161,14,17,30,320059227.492929,TRUE
304001419.061684,14,18,31,293788226.930363,TRUE
277014705.307076,14,19,32,266085357.472537,TRUE
223157090.51402,14,20,33,238591947.244984,TRUE
275191303.244299,14,21,34,212054956.632003,TRUE
278136730.590514,14,22,35,186998177.638541,TRUE
194850949.99198,14,23,36,163758018.73639,TRUE
114206518.897776,14,24,37,142519880.91643,TRUE
114986065.666866,14,25,38,123352175.723163,TRUE
183516932.313098,14,26,39,106236375.794452,TRUE
106133627.26244,14,27,40,91092425.8441396,TRUE
87059117.3888695,14,28,41,76411594.9561226,FALSE
47742078.3102149,14,29,42,63743263.2289151,FALSE
42361108.4588463,14,30,43,52901775.1074995,FALSE
94431368.694643,14,31,44,43693213.5240073,FALSE
40374200.8650179,14,32,45,35925133.6594392,FALSE
49896700.6349808,14,33,46,29413321.1880871,FALSE
32587542.1110763,14,34,47,23986164.3894089,FALSE
10609457.3110999,14,35,48,19487174.0238069,FALSE
13846301.2805165,14,36,49,15776113.2056506,FALSE
10641344.2796429,14,37,50,12729123.135544,FALSE
14460370.631756,14,38,51,10238156.7564285,FALSE
1511209.00335949,14,39,52,8209965.38208871,FALSE
12695769.7497925,14,40,53,6564825.15719703,FALSE
16727.4863298976,15,1,15,317455.246551663,TRUE
1920472.00592781,15,2,16,4603818.29248145,TRUE
13369720.5099431,15,3,17,19212635.4300888,TRUE
21635043.4920638,15,4,18,48175815.3314412,TRUE
69395271.4938033,15,5,19,91421364.1169579,TRUE
134269175.891484,15,6,20,145504343.780514,TRUE
169444191.135706,15,7,21,205174099.843826,TRUE
272362567.566085,15,8,22,264849459.608037,TRUE
333086815.663121,15,9,23,319648325.544552,TRUE
402861539.329706,15,10,24,365933019.557518,TRUE
383322189.184301,15,11,25,396282664.474441,TRUE
419750871.578917,15,12,26,413990788.158944,TRUE
496460133.696349,15,13,27,419625280.046243,TRUE
371900223.326838,15,14,28,414537456.228687,TRUE
420797811.537286,15,15,29,400534182.240776,TRUE
385336730.444416,15,16,30,379605556.110179,TRUE
304448207.977905,15,17,31,353720150.286942,TRUE
503530038.306998,15,18,32,324686204.476446,TRUE
302395342.77333,15,19,33,294658526.933906,TRUE
233036261.743847,15,20,34,264741733.202229,TRUE
180100055.680288,15,21,35,235767339.805105,TRUE
185297133.164599,15,22,36,208324898.189594,TRUE
165396157.702874,15,23,37,182799485.177225,TRUE
117244773.761591,15,24,38,159410319.702628,TRUE
131823504.724359,15,25,39,138247213.050818,TRUE
148009485.384045,15,26,40,119303011.487566,TRUE
77848040.6238975,15,27,41,100672699.899905,FALSE
84502825.3472421,15,28,42,84447872.5492823,FALSE
75094209.3171695,15,29,43,70447200.7438379,FALSE
70110477.4431385,15,30,44,58465503.3633867,FALSE
41251587.9133022,15,31,45,48288468.9040025,FALSE
46463930.1710094,15,32,46,39703412.9483928,FALSE
21506400.9395907,15,33,47,32506747.1810922,FALSE
20642063.0302485,15,34,48,26508811.3193565,FALSE
24159451.354248,15,35,49,21536658.0065906,FALSE
11788958.7555688,15,36,50,17435301.5151542,FALSE
9895249.02618762,15,37,51,14067856.7020072,FALSE
13807235.8857933,15,38,52,11314913.1019045,FALSE
12426192.1432014,15,39,53,9073414.97869226,FALSE
8076937.56065536,15,40,54,7255253.84598554,FALSE
4754.71667419703,16,1,16,389294.78265129,TRUE
10985276.8984187,16,2,17,5651302.34855695,TRUE
21805224.8558847,16,3,18,23607587.3419155,TRUE
55330789.8568855,16,4,19,59255413.2390005,TRUE
101426604.809496,16,5,20,112559187.478921,TRUE
236513159.987418,16,6,21,179326100.756721,TRUE
245210456.897952,16,7,22,253118785.448701,TRUE
329349533.928482,16,8,23,327065869.9013,TRUE
283763315.356019,16,9,24,395132601.590783,TRUE
426315927.303065,16,10,25,446951599.389431,TRUE
443579005.237712,16,11,26,484020739.400144,TRUE
488565489.420899,16,12,27,505649490.510236,TRUE
540936611.34922,16,13,28,512531474.442214,TRUE
508115847.589988,16,14,29,506317192.398417,TRUE
482419068.066218,16,15,30,489213554.926311,TRUE
396062810.067951,16,16,31,463651273.245897,TRUE
466965561.786431,16,17,32,432034767.177302,TRUE
429940408.289053,16,18,33,397366564.609736,TRUE
344309065.029181,16,19,34,361339207.479175,TRUE
331647392.044835,16,20,35,325302252.903511,TRUE
234581142.637572,16,21,36,290279853.717547,TRUE
268418690.360715,16,22,37,257005856.239225,TRUE
172311939.343634,16,23,38,225967196.995267,TRUE
175739471.580426,16,24,39,197449233.391542,TRUE
180039556.48146,16,25,40,171578945.007583,TRUE
107971011.075458,16,26,41,145717027.287728,FALSE
148804744.947761,16,27,42,122961913.329176,FALSE
120874878.819792,16,28,43,103144864.452452,FALSE
63592506.6581653,16,29,44,86044405.2931867,FALSE
68930579.4635683,16,30,45,71409927.0652629,FALSE
45698907.3510239,16,31,46,58979669.1066802,FALSE
53496103.6501123,16,32,47,48493858.0835392,FALSE
34631736.4461845,16,33,48,39703830.6658012,FALSE
21328599.9765736,16,34,49,32377935.2610095,FALSE
36143059.7608948,16,35,50,26304933.490802,FALSE
25133214.2096371,16,36,51,21295525.3599635,FALSE
10681217.5733419,16,37,52,17182518.9772335,FALSE
6100924.2204472,16,38,53,13820066.0710088,FALSE
4520364.04498045,16,39,54,11082294.0809065,FALSE
15589092.7084889,16,40,55,8861587.05863891,FALSE
388226.32559176,17,1,17,477869.103363852,TRUE
9858355.46391176,17,2,18,6944055.86753559,TRUE
16042538.0277361,17,3,19,29036920.992348,TRUE
76278802.9885366,17,4,20,72956045.1469179,TRUE
131118245.484274,17,5,21,138723007.647026,TRUE
274596199.054955,17,6,22,221230676.081159,TRUE
279438403.755918,17,7,23,312579515.448736,TRUE
378165844.386824,17,8,24,404301783.359853,TRUE
433588006.901186,17,9,25,482616049.421986,TRUE
530758696.671385,17,10,26,545907916.25835,TRUE
711693498.695064,17,11,27,591184266.110061,TRUE
498572046.448434,17,12,28,617601682.371487,TRUE
640409453.964346,17,13,29,626007356.527619,TRUE
567844453.814971,17,14,30,618417215.299341,TRUE
521590460.01079,17,15,31,597526785.316338,TRUE
543082711.131696,17,16,32,566304943.967015,TRUE
636532484.066664,17,17,33,528744889.244796,TRUE
406783878.20102,17,18,34,487289884.426157,TRUE
483465701.20762,17,19,35,443996708.919165,TRUE
507914341.076612,17,20,36,400516417.858718,TRUE
2234562663.38535,17,21,37,2295542870.75728,TRUE
1604610219.82618,17,22,38,1957559965.13245,TRUE
1623761600.87728,17,23,39,1653306206.25108,TRUE
1120449809.23001,17,24,40,1384302227.25608,TRUE
1089944076.63167,17,25,41,1129558416.82829,FALSE
876655813.251668,17,26,42,913416597.033188,FALSE
764511808.519088,17,27,43,732499446.673949,FALSE
459932102.545474,17,28,44,582891063.788763,FALSE
545408660.56948,17,29,45,460516222.273669,FALSE
375995336.408945,17,30,46,361402931.765056,FALSE
252449114.412783,17,31,47,281850322.552527,FALSE
217059958.73385,17,32,48,218523558.099128,FALSE
126643253.032512,17,33,49,168495240.527708,FALSE
178186828.814867,17,34,50,129249657.352905,FALSE
140797829.038667,17,35,51,98662899.7511808,FALSE
63307727.2081563,17,36,52,74968767.5128577,FALSE
54404412.0183177,17,37,53,56717670.7093185,FALSE
39245911.2070665,17,38,54,42733519.2655939,FALSE
57334202.8711271,17,39,55,32071854.7632206,FALSE
8690510.20345112,17,40,56,23981175.4224574,FALSE
41157.9611429759,18,1,18,587183.191848699,TRUE
11648342.7749158,18,2,19,8541067.69454065,TRUE
21428366.227263,18,3,20,35750639.5289288,TRUE
95289444.177765,18,4,21,89914312.9538667,TRUE
150717197.701456,18,5,22,171139530.945347,TRUE
284919590.444001,18,6,23,273200495.211208,TRUE
407881344.507224,18,7,24,386394506.940818,TRUE
533970678.703369,18,8,25,493815313.324799,TRUE
688097973.302167,18,9,26,589468573.89638,TRUE
645658491.418504,18,10,27,666773434.61942,TRUE
761645542.333366,18,11,28,722074093.207723,TRUE
691075719.861432,18,12,29,754340398.292897,TRUE
774960823.123321,18,13,30,764607111.89139,TRUE
764030813.160725,18,14,31,755336492.460347,TRUE
743978381.483859,18,15,32,729820863.659957,TRUE
615736950.223902,18,16,33,693071177.657647,TRUE
595678595.866515,18,17,34,648398881.3303,TRUE
573029946.348484,18,18,35,598759006.763144,TRUE
519646392.80563,18,19,36,546654595.25763,TRUE
653245335.591321,18,20,37,494108317.36477,TRUE
3065779868.13779,18,21,38,2837630464.79365,TRUE
2720632572.77282,18,22,39,2424678120.92972,TRUE
2063291725.78607,18,23,40,2051922265.79479,TRUE
1810426456.81296,18,24,41,1690790558.49785,FALSE
1338531102.13096,18,25,42,1379645765.81711,FALSE
1259969395.37975,18,26,43,1115649550.96561,FALSE
802648151.783916,18,27,44,894676844.518359,FALSE
638250918.371458,18,28,45,711944753.018507,FALSE
486284656.824383,18,29,46,562475784.062562,FALSE
423792174.355148,18,30,47,441418537.665011,FALSE
400794877.498268,18,31,48,344252761.353991,FALSE
275447906.234888,18,32,49,266905276.585249,FALSE
174846951.899633,18,33,50,205800551.517404,FALSE
147716294.09713,18,34,51,157865887.982095,FALSE
84779415.758796,18,35,52,120507137.884172,FALSE
77737541.2565472,18,36,53,91567059.4160725,FALSE
121646319.778693,18,37,54,69275119.4407819,FALSE
34521120.8973434,18,38,55,52194838.2968869,FALSE
26609573.4995537,18,39,56,39172651.8671099,FALSE
22303984.5723136,18,40,57,29290673.8049123,FALSE
282335.004226814,19,1,19,722225.092416495,TRUE
2898431.9637182,19,2,20,10515875.0275269,TRUE
51629362.1039386,19,3,21,44060696.8816864,TRUE
79132683.773895,19,4,22,110925315.167269,TRUE
282451844.006319,19,5,23,211342321.203821,TRUE
312459994.157112,19,6,24,337716214.357735,TRUE
479757559.345285,19,7,25,471943316.515454,TRUE
750659310.632635,19,8,26,603147385.71664,TRUE
557723084.520747,19,9,27,719978542.00578,TRUE
816490638.181321,19,10,28,814398912.112091,TRUE
939206186.657353,19,11,29,881943289.039919,TRUE
770643645.92927,19,12,30,921353443.066585,TRUE
924902588.684372,19,13,31,933893235.373028,TRUE
996283576.483077,19,14,32,922570075.230095,TRUE
899252960.227358,19,15,33,893189810.268351,TRUE
925446637.412711,19,16,34,849911905.375291,TRUE
717322686.755613,19,17,35,796722202.901585,TRUE
549178257.233247,19,18,36,737199974.512783,TRUE
797809527.619366,19,19,37,674395780.543872,TRUE
766538755.225255,19,20,38,610790951.510158,TRUE
3711306951.46602,19,21,39,3514753379.62548,TRUE
3276251556.28139,19,22,40,3009273784.19676,TRUE
2275959195.38082,19,23,41,2506223514.97203,FALSE
1889982621.74722,19,24,42,2065136251.62045,FALSE
1675888095.09427,19,25,43,1685103143.65302,FALSE
1521440698.51625,19,26,44,1362657438.68956,FALSE
1335298864.41996,19,27,45,1092760765.55676,FALSE
888722775.636453,19,28,46,869571284.994468,FALSE
750650615.078549,19,29,47,687009474.052317,FALSE
540335991.077525,19,30,48,539149819.407073,FALSE
426875701.765021,19,31,49,420471272.222019,FALSE
270200613.466608,19,32,50,325998840.988726,FALSE
319833933.452814,19,33,51,251365361.254241,FALSE
189794344.233748,19,34,52,192817831.000735,FALSE
167612982.963903,19,35,53,147187750.589716,FALSE
117812101.358984,19,36,54,111840258.927407,FALSE
80475807.2963656,19,37,55,84612821.9568461,FALSE
74226371.3821823,19,38,56,63750919.4575419,FALSE
58924950.2893978,19,39,57,47845585.0349362,FALSE
35950698.4457718,19,40,58,35775709.7736899,FALSE
45617.44162526,20,1,20,889213.045161835,TRUE
74284662.4635845,20,2,21,12960237.5828447,TRUE
45682004.869964,20,3,22,54356715.0493409,TRUE
109016268.395821,20,4,23,136983042.18914,TRUE
291047342.214175,20,5,24,261250363.383685,TRUE
387488505.20994,20,6,25,412487515.691948,TRUE
529053920.992127,20,7,26,576432868.487233,TRUE
865810841.247748,20,8,27,736685880.491397,TRUE
855238804.809654,20,9,28,879383777.021997,TRUE
1088578951.59129,20,10,29,994709077.496349,TRUE
1181734810.64936,20,11,30,1077207965.7742,TRUE
1155694921.52455,20,12,31,1125343636.6019,TRUE
1176618872.1015,20,13,32,1140659773.51174,TRUE
1108939930.31158,20,14,33,1129085548.9135,TRUE
942734677.476656,20,15,34,1095317015.01798,TRUE
909833006.160084,20,16,35,1044331976.84365,TRUE
843431628.251008,20,17,36,980934868.684412,TRUE
811112061.145033,20,18,37,909467434.357092,TRUE
813354002.496655,20,19,38,833652917.825174,TRUE
761140839.282468,20,20,39,756539509.88333,TRUE
3903467633.59851,20,21,40,4362168781.05385,TRUE
3599245145.27296,20,22,41,3675535300.07701,FALSE
2930888760.47613,20,23,42,3061108313.7527,FALSE
2577151691.18556,20,24,43,2522363113.70577,FALSE
1961776756.26807,20,25,44,2058189627.44216,FALSE
1887116638.00662,20,26,45,1664353554.04289,FALSE
1380207071.1599,20,27,46,1334701013.06025,FALSE
1147900821.62594,20,28,47,1062096765.90913,FALSE
910481694.298707,20,29,48,839115266.489667,FALSE
682907171.99432,20,30,49,658519076.485358,FALSE
467277139.817542,20,31,50,513564771.619089,FALSE
412680524.373724,20,32,51,398175883.540649,FALSE
311688217.538638,20,33,52,307018345.541858,FALSE
232381522.867531,20,34,53,235508230.606759,FALSE
199637022.278412,20,35,54,179775524.53767,FALSE
111211536.164278,20,36,55,136602000.727283,FALSE
141210131.784142,20,37,56,103346334.113807,FALSE
109795960.731802,20,38,57,77865548.8606885,FALSE
75884891.0052787,20,39,58,58438729.5274582,FALSE
45194152.1284843,20,40,59,43696550.5927225,FALSE
277933.863923531,21,1,21,897252.083979533,TRUE
18015958.0317988,21,2,22,13090490.1360027,TRUE
35529388.513333,21,3,23,54957939.5875083,TRUE
134423701.460286,21,4,24,138636741.044201,TRUE
334529196.227409,21,5,25,261250363.383685,TRUE
341789613.780453,21,6,26,412487515.691948,TRUE
507792604.555419,21,7,27,576432868.487233,TRUE
588540933.673872,21,8,28,736685880.491397,TRUE
821658693.97455,21,9,29,879383777.021997,TRUE
1006768780.848,21,10,30,994709077.496349,TRUE
921576262.027237,21,11,31,1077207965.7742,TRUE
1271079019.29713,21,12,32,1125343636.6019,TRUE
1170678226.13645,21,13,33,1142943375.89995,TRUE
1119133562.11834,21,14,34,1133610935.84918,TRUE
1420575597.55309,21,15,35,1101908672.30499,TRUE
982494534.265896,21,16,36,1052720140.5765,TRUE
955775788.150858,21,17,37,990793428.013378,TRUE
764992935.695579,21,18,38,920446787.938942,TRUE
875541219.213717,21,19,39,845406139.256086,TRUE
764423805.519893,21,20,40,768741497.635521,TRUE
4071299225.62815,21,21,41,4362168781.05385,FALSE
3674032106.71581,21,22,42,3675535300.07701,FALSE
2809788131.93827,21,23,43,3061108313.7527,FALSE
2576083167.85948,21,24,44,2522363113.70577,FALSE
2039578430.43397,21,25,45,2058189627.44216,FALSE
1760314905.40477,21,26,46,1664353554.04289,FALSE
1479039573.22077,21,27,47,1334701013.06025,FALSE
977680914.913471,21,28,48,1062096765.90913,FALSE
759829426.922289,21,29,49,839115266.489667,FALSE
575756758.718856,21,30,50,658519076.485358,FALSE
495664178.946785,21,31,51,513564771.619089,FALSE
389448970.06143,21,32,52,398175883.540649,FALSE
259178979.928661,21,33,53,307018345.541858,FALSE
199988655.341752,21,34,54,235508230.606759,FALSE
241875594.122613,21,35,55,179775524.53767,FALSE
176371429.951598,21,36,56,136602000.727283,FALSE
86366012.9007932,21,37,57,103346334.113807,FALSE
95332919.4824564,21,38,58,77865548.8606885,FALSE
51881325.9459801,21,39,59,58438729.5274582,FALSE
37235516.8293166,21,40,60,43696550.5927225,FALSE
1242278.55901146,22,1,22,906269.617340145,TRUE
9118464.53398379,22,2,23,13235280.4140624,TRUE
29451096.7128975,22,3,24,55621407.7096932,TRUE
120119289.176607,22,4,25,138636741.044201,TRUE
223776411.616821,22,5,26,261250363.383685,TRUE
411462805.242265,22,6,27,412487515.691948,TRUE
531434922.889982,22,7,28,576432868.487233,TRUE
646935775.458091,22,8,29,736685880.491397,TRUE
975858273.897919,22,9,30,879383777.021997,TRUE
1036824023.07069,22,10,31,994709077.496349,TRUE
1147710140.83654,22,11,32,1077207965.7742,TRUE
1232647808.95709,22,12,33,1127596576.06358,TRUE
1105845463.11459,22,13,34,1147524305.15416,TRUE
1113342564.12962,22,14,35,1140433047.3324,TRUE
1120633943.49492,22,15,36,1110759296.97884,TRUE
1077198176.43484,22,16,37,1063300153.88217,TRUE
1056488951.79301,22,17,38,1002754572.48297,TRUE
906315773.93765,22,18,39,933423669.183765,TRUE
792256059.174602,22,19,40,859041428.91653,TRUE
793528066.281303,22,20,41,768741497.635521,FALSE
4408791291.49224,22,21,42,4362168781.05385,FALSE
3989033998.4729,22,22,43,3675535300.07701,FALSE
3079800687.27178,22,23,44,3061108313.7527,FALSE
2473247819.38842,22,24,45,2522363113.70577,FALSE
1896440414.80069,22,25,46,2058189627.44216,FALSE
1708262621.68923,22,26,47,1664353554.04289,FALSE
1248968476.31851,22,27,48,1334701013.06025,FALSE
1061053878.96994,22,28,49,1062096765.90913,FALSE
800162622.101935,22,29,50,839115266.489667,FALSE
720897770.246677,22,30,51,658519076.485358,FALSE
539025278.856386,22,31,52,513564771.619089,FALSE
347863098.461019,22,32,53,398175883.540649,FALSE
363352195.390083,22,33,54,307018345.541858,FALSE
237369047.895584,22,34,55,235508230.606759,FALSE
124386229.717044,22,35,56,179775524.53767,FALSE
132378544.863709,22,36,57,136602000.727283,FALSE
123205842.927372,22,37,58,103346334.113807,FALSE
81718566.0528025,22,38,59,77865548.8606885,FALSE
50760513.6726221,22,39,60,58438729.5274582,FALSE
41448234.9127832,22,40,61,43696550.5927225,FALSE
23571.7363033137,23,1,23,916293.614037627,TRUE
12051429.0508668,23,2,24,13395060.5424445,TRUE
45623102.4355034,23,3,25,55621407.7096932,TRUE
133657774.670929,23,4,26,138636741.044201,TRUE
230980099.748116,23,5,27,261250363.383685,TRUE
375270494.114297,23,6,28,412487515.691948,TRUE
545153668.963758,23,7,29,576432868.487233,TRUE
758748458.397985,23,8,30,736685880.491397,TRUE
1187389083.24438,23,9,31,879383777.021997,TRUE
1028253172.39424,23,10,32,994709077.496349,TRUE
1179165271.67835,23,11,33,1079364537.55868,TRUE
1334503600.54925,23,12,34,1132115995.18018,TRUE
1086949996.00924,23,13,35,1154430147.79549,TRUE
1107767315.61152,23,14,36,1149593103.08047,TRUE
1158438176.86966,23,15,37,1121922613.50377,TRUE
1012838452.46612,23,16,38,1076136620.49118,TRUE
1006706999.20456,23,17,39,1016891866.6485,TRUE
943774066.226392,23,18,40,948478565.894635,TRUE
884841974.650515,23,19,41,859041428.91653,FALSE
740286298.233403,23,20,42,768741497.635521,FALSE
4452613689.95971,23,21,43,4362168781.05385,FALSE
3693727073.44766,23,22,44,3675535300.07701,FALSE
3362242871.24627,23,23,45,3061108313.7527,FALSE
2814602985.914,23,24,46,2522363113.70577,FALSE
1907656776.63442,23,25,47,2058189627.44216,FALSE
1718423285.05031,23,26,48,1664353554.04289,FALSE
1288617626.87662,23,27,49,1334701013.06025,FALSE
1173160430.94045,23,28,50,1062096765.90913,FALSE
765957352.330204,23,29,51,839115266.489667,FALSE
622467429.531003,23,30,52,658519076.485358,FALSE
494673955.929601,23,31,53,513564771.619089,FALSE
452149403.817998,23,32,54,398175883.540649,FALSE
303714477.397782,23,33,55,307018345.541858,FALSE
245028703.517038,23,34,56,235508230.606759,FALSE
136923873.59211,23,35,57,179775524.53767,FALSE
121046081.921674,23,36,58,136602000.727283,FALSE
77231362.2756496,23,37,59,103346334.113807,FALSE
150468127.965495,23,38,60,77865548.8606885,FALSE
42772408.2586171,23,39,61,58438729.5274582,FALSE
49733788.837253,23,40,62,43696550.5927225,FALSE
1207398.96954876,24,1,24,927355.375232432,TRUE
13369410.9697434,24,2,25,13395060.5424445,TRUE
55164217.8203029,24,3,26,55621407.7096932,TRUE
123115573.600456,24,4,27,138636741.044201,TRUE
339613704.857515,24,5,28,261250363.383685,TRUE
355667168.028251,24,6,29,412487515.691948,TRUE
548612512.843339,24,7,30,576432868.487233,TRUE
669196891.941345,24,8,31,736685880.491397,TRUE
843104867.673735,24,9,32,879383777.021997,TRUE
953016821.122541,24,10,33,996700486.396441,TRUE
969919234.308255,24,11,34,1083690642.14996,TRUE
1104014311.14249,24,12,35,1138929110.05656,TRUE
1020102146.59223,24,13,36,1163702629.45129,TRUE
1066340568.28745,24,14,37,1161146705.84524,TRUE
1135200981.37324,24,15,38,1135466787.37938,TRUE
1170440274.62046,24,16,39,1091308488.44738,TRUE
851359045.509899,24,17,40,1033292995.6577,TRUE
955658338.849629,24,18,41,948478565.894635,FALSE
799589217.988969,24,19,42,859041428.91653,FALSE
751569237.88831,24,20,43,768741497.635521,FALSE
4547426446.0173,24,21,44,4362168781.05385,FALSE
3288439996.64974,24,22,45,3675535300.07701,FALSE
2906846283.81703,24,23,46,3061108313.7527,FALSE
2697514375.7131,24,24,47,2522363113.70577,FALSE
2009054802.18794,24,25,48,2058189627.44216,FALSE
1760501849.37818,24,26,49,1664353554.04289,FALSE
1498240311.3312,24,27,50,1334701013.06025,FALSE
1116757061.57568,24,28,51,1062096765.90913,FALSE
817622763.566102,24,29,52,839115266.489667,FALSE
596776637.63309,24,30,53,658519076.485358,FALSE
455088912.46561,24,31,54,513564771.619089,FALSE
411424348.499291,24,32,55,398175883.540649,FALSE
319824611.022838,24,33,56,307018345.541858,FALSE
187833207.629482,24,34,57,235508230.606759,FALSE
218422904.848266,24,35,58,179775524.53767,FALSE
106482237.651637,24,36,59,136602000.727283,FALSE
89835973.1198353,24,37,60,103346334.113807,FALSE
64179161.4745784,24,38,61,77865548.8606885,FALSE
50733295.322068,24,39,62,58438729.5274582,FALSE
38223550.3201397,24,40,63,43696550.5927225,FALSE
352850.427714969,25,1,25,927355.375232432,TRUE
5756987.75895371,25,2,26,13395060.5424445,TRUE
33080519.7139265,25,3,27,55621407.7096932,TRUE
129979576.567513,25,4,28,138636741.044201,TRUE
226415274.204757,25,5,29,261250363.383685,TRUE
326386399.578106,25,6,30,412487515.691948,TRUE
694917936.503301,25,7,31,576432868.487233,TRUE
866124029.173927,25,8,32,736685880.491397,TRUE
884932631.581524,25,9,33,881144304.516695,TRUE
1030955591.39798,25,10,34,1000695272.58803,TRUE
1235509222.79734,25,11,35,1090212331.50587,TRUE
1136761351.93947,25,12,36,1148077086.05184,TRUE
1270097220.74877,25,13,37,1175398035.31357,TRUE
1123413218.40774,25,14,38,1175164404.2941,TRUE
1248997781.45958,25,15,39,1151475119.25727,TRUE
1162895468.48966,25,16,40,1108909859.73855,TRUE
1062118591.8817,25,17,41,1033292995.6577,FALSE
952282458.365552,25,18,42,948478565.894635,FALSE
840884381.704175,25,19,43,859041428.91653,FALSE
770503193.934621,25,20,44,768741497.635521,FALSE
4495700931.97203,25,21,45,4362168781.05385,FALSE
3560111750.2292,25,22,46,3675535300.07701,FALSE
3550581796.32861,25,23,47,3061108313.7527,FALSE
2440322222.07849,25,24,48,2522363113.70577,FALSE
1938601539.83065,25,25,49,2058189627.44216,FALSE
1651279218.96036,25,26,50,1664353554.04289,FALSE
1150609425.56251,25,27,51,1334701013.06025,FALSE
1117950121.64341,25,28,52,1062096765.90913,FALSE
778456999.211089,25,29,53,839115266.489667,FALSE
604566223.296736,25,30,54,658519076.485358,FALSE
527017731.885415,25,31,55,513564771.619089,FALSE
330986536.381782,25,32,56,398175883.540649,FALSE
439022396.701514,25,33,57,307018345.541858,FALSE
215502772.20185,25,34,58,235508230.606759,FALSE
160135836.978015,25,35,59,179775524.53767,FALSE
151679739.97142,25,36,60,136602000.727283,FALSE
64602108.128173,25,37,61,103346334.113807,FALSE
65348768.5861842,25,38,62,77865548.8606885,FALSE
62102473.2876676,25,39,63,58438729.5274582,FALSE
43740327.8147422,25,40,64,43696550.5927225,FALSE
175344.946556418,26,1,26,927355.375232432,TRUE
63991693.6466179,26,2,27,13395060.5424445,TRUE
31805771.0104455,26,3,28,55621407.7096932,TRUE
122239197.190617,26,4,29,138636741.044201,TRUE
198698579.795325,26,5,30,261250363.383685,TRUE
363309331.786173,26,6,31,412487515.691948,TRUE
593940355.19694,26,7,32,576432868.487233,TRUE
795974673.699002,26,8,33,738160726.606881,TRUE
849169712.553705,26,9,34,884675940.297475,TRUE
896762714.446801,26,10,35,1006717492.8176,TRUE
1226300154.66801,26,11,36,1098969010.17034,TRUE
1281962515.06242,26,12,37,1159615452.59216,TRUE
1033335910.14395,26,13,38,1189587779.92849,TRUE
1198503806.39383,26,14,39,1191732411.39402,TRUE
1086636690.40845,26,15,40,1170046899.20871,TRUE
1023378362.87135,26,16,41,1108909859.73855,FALSE
947256125.031116,26,17,42,1033292995.6577,FALSE
959801022.732325,26,18,43,948478565.894635,FALSE
857320450.766322,26,19,44,859041428.91653,FALSE
780589923.315988,26,20,45,768741497.635521,FALSE
4030043527.30188,26,21,46,4362168781.05385,FALSE
3777495927.8041,26,22,47,3675535300.07701,FALSE
3136956912.47589,26,23,48,3061108313.7527,FALSE
2858085550.14999,26,24,49,2522363113.70577,FALSE
2165665146.12352,26,25,50,2058189627.44216,FALSE
1796046179.04832,26,26,51,1664353554.04289,FALSE
1293184196.0709,26,27,52,1334701013.06025,FALSE
1039752195.42919,26,28,53,1062096765.90913,FALSE
913962084.490699,26,29,54,839115266.489667,FALSE
761485946.99251,26,30,55,658519076.485358,FALSE
620110776.368234,26,31,56,513564771.619089,FALSE
442614604.312844,26,32,57,398175883.540649,FALSE
266691767.385471,26,33,58,307018345.541858,FALSE
197423672.302441,26,34,59,235508230.606759,FALSE
162691902.844864,26,35,60,179775524.53767,FALSE
150860808.074203,26,36,61,136602000.727283,FALSE
75051520.3601804,26,37,62,103346334.113807,FALSE
69929777.2138005,26,38,63,77865548.8606885,FALSE
58324622.149601,26,39,64,58438729.5274582,FALSE
76897131.2833737,26,40,65,43696550.5927225,FALSE
659315.061681729,27,1,27,927355.375232432,TRUE
11532870.2364044,27,2,28,13395060.5424445,TRUE
30843584.2527775,27,3,29,55621407.7096932,TRUE
106028555.610607,27,4,30,138636741.044201,TRUE
266689428.572194,27,5,31,261250363.383685,TRUE
488736471.513667,27,6,32,412487515.691948,TRUE
521357491.273319,27,7,33,577586887.858908,TRUE
761193470.771016,27,8,34,741119282.680715,TRUE
1028191557.95744,27,9,35,889999952.002349,TRUE
974851843.123847,27,10,36,1014803533.79855,TRUE
999763276.902994,27,11,37,1110013832.34288,TRUE
1106906256.22928,27,12,38,1173614665.30942,TRUE
1255660041.16854,27,13,39,1206359134.39754,TRUE
1185598311.69144,27,14,40,1210953488.54564,TRUE
1171932208.83073,27,15,41,1170046899.20871,FALSE
1028926278.56085,27,16,42,1108909859.73855,FALSE
1167424744.88217,27,17,43,1033292995.6577,FALSE
882613023.575993,27,18,44,948478565.894635,FALSE
952611683.124198,27,19,45,859041428.91653,FALSE
671797682.384923,27,20,46,768741497.635521,FALSE
4428868545.11153,27,21,47,4362168781.05385,FALSE
3425346910.61051,27,22,48,3675535300.07701,FALSE
3096769805.7443,27,23,49,3061108313.7527,FALSE
2688492507.05676,27,24,50,2522363113.70577,FALSE
2047229223.75315,27,25,51,2058189627.44216,FALSE
1732616618.15164,27,26,52,1664353554.04289,FALSE
1411855272.09721,27,27,53,1334701013.06025,FALSE
894735237.451292,27,28,54,1062096765.90913,FALSE
749784901.08946,27,29,55,839115266.489667,FALSE
596257703.488891,27,30,56,658519076.485358,FALSE
602283786.750072,27,31,57,513564771.619089,FALSE
394514014.727564,27,32,58,398175883.540649,FALSE
